timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,day,EMA_Sunlight,TimeOfDay,AdjustedHumidity
230200,1055.25,1.3,9.5,-2.4,2523.1177,83.82034,0,2528.001249519397,0.2302,81.82034
230300,1056.75,1.3,9.5,-2.4,2522.572,83.818016,0,2527.458324567457,0.2303,81.818016
230400,1056.5,1.3,9.5,-2.4,2522.026,83.815674,0,2526.9150921107116,0.2304,81.815674
230500,1055.25,1.3,9.5,-2.4,2521.4795,83.81333,0,2526.3715328996404,0.2305,81.81333
230600,1054.25,1.3,9.5,-2.4,2520.9329,83.81098,0,2525.8276696096764,0.2306,81.81098
230700,1055.25,1.3,9.5,-2.4,2520.3855,83.80862,0,2525.2834526487086,0.2307,81.80862
230800,1056.75,1.3,9.5,-2.4,2519.8381,83.80625,0,2524.738917383838,0.2308,81.80625
230900,1057.0,1.3,9.5,-2.4,2519.29,83.80387,0,2524.194025645454,0.2309,81.80387
231000,1055.75,1.3,9.5,-2.4,2518.7417,83.80149,0,2523.648793080909,0.231,81.80149
231100,1057.25,1.3,9.5,-2.4,2518.1929,83.799095,0,2523.1032037728182,0.2311,81.799095
231200,1055.75,1.3,9.5,-2.4,2517.6438,83.79669,0,2522.5572633955367,0.2312,81.79669
231300,1055.25,1.3,9.5,-2.4,2517.0942,83.79428,0,2522.010957055983,0.2313,81.79428
231400,1055.25,1.3,9.5,-2.4,2516.5442,83.79186,0,2521.4642813503847,0.2314,81.79186
231500,1055.25,1.3,9.5,-2.4,2515.9937,83.78944,0,2520.917223215346,0.2315,81.78944
231600,1055.25,1.3,9.5,-2.4,2515.4426,83.787,0,2520.3697608938114,0.2316,81.787
231700,1056.25,1.3,9.5,-2.4,2514.8914,83.78455,0,2519.8219248044306,0.2317,81.78455
231800,1053.75,1.3,9.5,-2.4,2514.3396,83.7821,0,2519.2736923239877,0.2318,81.7821
231900,1054.25,1.3,9.5,-2.4,2513.7874,83.77963,0,2518.725063091589,0.2319,81.77963
232000,1055.75,1.3,9.5,-2.4,2513.2346,83.77716,0,2518.1760167824305,0.232,81.77716
232100,1054.25,1.3,9.5,-2.4,2512.6814,83.77467,0,2517.6265551041874,0.2321,81.77467
232200,1055.25,1.3,9.5,-2.4,2512.1277,83.77218,0,2517.0766695937687,0.2322,81.77218
232300,1055.5,1.3,9.5,-2.4,2511.5735,83.76967,0,2516.526352634392,0.2323,81.76967
232400,1055.75,1.3,9.5,-2.4,2511.0188,83.76715,0,2515.975597370953,0.2324,81.76715
232500,1056.75,1.3,9.5,-2.4,2510.4636,83.764626,0,2515.4243976338576,0.2325,81.764626
232600,1058.25,1.3,9.5,-2.4,2509.908,83.762085,0,2514.872757870472,0.2326,81.762085
232700,1056.75,1.3,9.5,-2.4,2509.3518,83.75954,0,2514.320662083425,0.2327,81.75954
232800,1057.0,1.3,9.5,-2.4,2508.7952,83.75697,0,2513.7681158750825,0.2328,81.75697
232900,1056.75,1.3,9.5,-2.4,2508.2378,83.7544,0,2513.2150842875744,0.2329,81.7544
233000,1055.75,1.3,9.5,-2.4,2507.6802,83.75182,0,2512.6615958588172,0.233,81.75182
233100,1054.75,1.3,9.5,-2.4,2507.1218,83.74922,0,2512.1076162729355,0.2331,81.74922
233200,1054.5,1.3,9.5,-2.4,2506.563,83.74662,0,2511.5531546456423,0.2332,81.74662
233300,1052.75,1.3,9.5,-2.4,2506.0037,83.743996,0,2510.9982091810784,0.2333,81.743996
233400,1051.25,1.3,9.5,-2.4,2505.4438,83.74136,0,2510.4427682629703,0.2334,81.74136
233500,1050.25,1.3,9.5,-2.4,2504.8833,83.73872,0,2509.8868214366735,0.2335,81.73872
233600,1049.25,1.3,9.5,-2.4,2504.3223,83.73607,0,2509.3303692930062,0.2336,81.73607
233700,1050.25,1.3,9.5,-2.4,2503.7607,83.7334,0,2508.7734023637054,0.2337,81.7334
233800,1049.25,1.3,10.5,-2.4,2503.1985,83.73071,0,2508.215912127335,0.2338,81.73071
233900,1049.0,1.3,10.5,-2.4,2502.6357,83.72802,0,2507.6578909146015,0.2339,81.72802
234000,1049.75,1.3,10.5,-2.4,2502.0723,83.7253,0,2507.0993318231413,0.234,81.7253
234100,1049.75,1.3,10.5,-2.4,2501.5083,83.72259,0,2506.540228640827,0.2341,81.72259
234200,1051.75,1.3,10.5,-2.4,2500.9438,83.71985,0,2505.9805857767446,0.2342,81.71985
234300,1052.25,1.3,10.5,-2.4,2500.3787,83.717094,0,2505.4203971990705,0.2343,81.717094
234400,1052.0,1.3,10.5,-2.4,2499.8127,83.71433,0,2504.8596274791635,0.2344,81.71433
234500,1050.75,1.3,10.5,-2.4,2499.2463,83.711555,0,2504.298294731247,0.2345,81.711555
234600,1050.75,1.3,10.5,-2.4,2498.6794,83.70876,0,2503.7364052581224,0.2346,81.70876
234700,1051.75,1.3,10.5,-2.4,2498.1118,83.705956,0,2503.1739447323102,0.2347,81.705956
234800,1051.5,1.3,10.5,-2.4,2497.5435,83.70313,0,2502.6109002590792,0.2348,81.70313
234900,1050.25,1.3,10.5,-2.4,2496.9744,83.700294,0,2502.0472502331713,0.2349,81.700294
235000,1050.0,1.3,10.5,-2.4,2496.4048,83.69744,0,2501.483005209854,0.235,81.69744
235100,1050.75,1.3,10.5,-2.4,2495.8345,83.69458,0,2500.918154688869,0.2351,81.69458
235200,1051.25,1.3,10.5,-2.4,2495.2637,83.691696,0,2500.352709219982,0.2352,81.691696
235300,1051.25,1.3,10.5,-2.4,2494.692,83.6888,0,2499.7866382979837,0.2353,81.6888
235400,1050.25,1.3,10.5,-2.4,2494.1196,83.68588,0,2499.2199344681853,0.2354,81.68588
235500,1051.25,1.3,10.5,-2.4,2493.5466,83.68295,0,2498.652601021367,0.2355,81.68295
235600,1052.75,1.3,10.5,-2.4,2492.9731,83.68001,0,2498.08465091923,0.2356,81.68001
235700,1052.75,1.3,10.5,-2.4,2492.3987,83.67704,0,2497.516055827307,0.2357,81.67704
235800,1054.25,1.3,10.5,-2.4,2491.8237,83.674065,0,2496.9468202445764,0.2358,81.674065
235900,1055.25,1.3,10.5,-2.4,2491.2478,83.67107,0,2496.376918220119,0.2359,81.67107
236000,1056.25,1.3,10.5,-2.4,2490.6714,83.66806,0,2495.8063663981075,0.236,81.66806
236100,1055.75,1.3,10.5,-2.4,2490.0942,83.66503,0,2495.2351497582968,0.2361,81.66503
236200,1055.75,1.3,10.5,-2.4,2489.5164,83.66198,0,2494.663274782467,0.2362,81.66198
236300,1056.0,1.3,10.5,-2.4,2488.9375,83.65892,0,2494.0906973042206,0.2363,81.65892
236400,1056.0,1.3,10.5,-2.4,2488.3582,83.65584,0,2493.5174475737986,0.2364,81.65584
236500,1058.25,1.3,10.5,-2.4,2487.778,83.65274,0,2492.9435028164185,0.2365,81.65274
236600,1059.75,1.3,10.5,-2.4,2487.1973,83.64962,0,2492.3688825347763,0.2366,81.64962
236700,1059.75,1.3,10.5,-2.4,2486.6155,83.646484,0,2491.7935442812986,0.2367,81.646484
236800,1058.25,1.3,10.5,-2.4,2486.033,83.64333,0,2491.2174898531684,0.2368,81.64333
236900,1057.75,1.3,10.5,-2.4,2485.45,83.64017,0,2490.640740867852,0.2369,81.64017
237000,1058.25,1.3,10.5,-2.4,2484.866,83.63698,0,2490.063266781067,0.237,81.63698
237100,1058.75,1.3,10.5,-2.4,2484.2812,83.633766,0,2489.4850601029602,0.2371,81.633766
237200,1058.75,1.3,10.5,-2.4,2483.6956,83.63054,0,2488.906114092664,0.2372,81.63054
237300,1058.5,1.3,10.5,-2.4,2483.1094,83.6273,0,2488.3264426833975,0.2373,81.6273
237400,1057.75,1.3,10.5,-2.4,2482.5222,83.62403,0,2487.7460184150577,0.2374,81.62403
237500,1056.75,1.3,10.5,-2.4,2481.934,83.62074,0,2487.1648165735523,0.2375,81.62074
237600,1055.75,1.3,10.5,-2.4,2481.3455,83.61744,0,2486.582884916197,0.2376,81.61744
237700,1055.75,1.3,10.5,-2.4,2480.7559,83.61411,0,2486.0001864245774,0.2377,81.61411
237800,1056.25,1.3,10.5,-2.4,2480.1653,83.61077,0,2485.4166977821196,0.2378,81.61077
237900,1057.75,1.3,10.5,-2.4,2479.5742,83.60741,0,2484.8324480039078,0.2379,81.60741
238000,1058.75,1.3,10.5,-2.4,2478.9822,83.60403,0,2484.247423203517,0.238,81.60403
238100,1058.25,1.3,10.5,-2.4,2478.3892,83.60062,0,2483.6616008831656,0.2381,81.60062
238200,1057.25,1.3,10.5,-2.4,2477.7954,83.5972,0,2483.074980794849,0.2382,81.5972
238300,1057.25,1.3,10.5,-2.4,2477.2007,83.59375,0,2482.487552715364,0.2383,81.59375
238400,1056.75,1.3,10.5,-2.4,2476.6052,83.59028,0,2481.8993174438274,0.2384,81.59028
238500,1055.75,1.3,10.5,-2.4,2476.0088,83.58679,0,2481.3102656994447,0.2385,81.58679
238600,1057.75,1.3,10.5,-2.4,2475.4116,83.58328,0,2480.7203991295,0.2386,81.58328
238700,1056.75,1.3,10.5,-2.4,2474.8135,83.57976,0,2480.12970921655,0.2387,81.57976
238800,1055.75,1.3,10.5,-2.4,2474.2144,83.5762,0,2479.5381782948953,0.2388,81.5762
238900,1058.25,1.3,10.5,-2.4,2473.6145,83.57263,0,2478.945810465406,0.2389,81.57263
239000,1058.75,1.3,10.5,-2.4,2473.0137,83.56903,0,2478.3525994188653,0.239,81.56903
239100,1058.75,1.3,10.5,-2.4,2472.4119,83.565414,0,2477.758529476979,0.2391,81.565414
239200,1059.75,1.3,10.5,-2.4,2471.8093,83.561775,0,2477.1636065292814,0.2392,81.561775
239300,1060.75,1.3,10.5,-2.4,2471.2058,83.55811,0,2476.5678258763537,0.2393,81.55811
239400,1061.0,1.3,10.5,-2.4,2470.6013,83.55443,0,2475.971173288718,0.2394,81.55443
239500,1058.75,1.3,10.5,-2.4,2469.9958,83.55072,0,2475.3736359598465,0.2395,81.55072
239600,1059.0,1.3,10.5,-2.4,2469.3894,83.54699,0,2474.775212363862,0.2396,81.54699
239700,1059.75,1.3,10.5,-2.4,2468.7822,83.54323,0,2474.175911127476,0.2397,81.54323
239800,1058.75,1.3,10.5,-2.4,2468.1738,83.53945,0,2473.575700014728,0.2398,81.53945
239900,1058.75,1.3,10.5,-2.4,2467.5647,83.53565,0,2472.9746000132554,0.2399,81.53565
240000,1058.25,1.3,10.5,-2.4,2466.9543,83.53183,0,2472.3725700119303,0.24,81.53183
240100,1057.75,1.3,10.5,-2.4,2466.3433,83.52798,0,2471.769643010737,0.2401,81.52798
240200,1057.25,1.3,10.5,-2.4,2465.7312,83.5241,0,2471.1657987096637,0.2402,81.5241
240300,1057.0,1.3,10.5,-2.4,2465.1182,83.52021,0,2470.5610388386976,0.2403,81.52021
240400,1057.0,1.3,10.5,-2.4,2464.504,83.51629,0,2469.9553349548282,0.2404,81.51629
240500,1057.0,1.3,10.5,-2.4,2463.889,83.51234,0,2469.348701459345,0.2405,81.51234
240600,1058.25,1.3,10.5,-2.4,2463.2727,83.50837,0,2468.7411013134106,0.2406,81.50837
240700,1059.75,1.3,10.5,-2.4,2462.6558,83.50437,0,2468.13257118207,0.2407,81.50437
240800,1058.25,1.3,10.5,-2.4,2462.0376,83.50035,0,2467.523074063863,0.2408,81.50035
240900,1059.25,1.3,10.5,-2.4,2461.4185,83.49631,0,2466.912616657477,0.2409,81.49631
241000,1060.25,1.3,10.5,-2.4,2460.7983,83.49223,0,2466.3011849917293,0.241,81.49223
241100,1059.25,1.3,10.5,-2.4,2460.177,83.48814,0,2465.688766492556,0.2411,81.48814
241200,1058.75,1.3,10.5,-2.4,2459.555,83.48402,0,2465.075389843301,0.2412,81.48402
241300,1058.75,1.3,10.5,-2.4,2458.9316,83.479866,0,2464.461010858971,0.2413,81.479866
241400,1059.25,1.3,10.5,-2.4,2458.3071,83.47569,0,2463.845619773074,0.2414,81.47569
241500,1058.25,1.3,10.5,-2.4,2457.682,83.47149,0,2463.2292577957664,0.2415,81.47149
241600,1059.25,1.3,10.5,-2.4,2457.0554,83.46726,0,2462.61187201619,0.2416,81.46726
241700,1059.0,1.3,10.5,-2.4,2456.4277,83.463005,0,2461.9934548145707,0.2417,81.463005
241800,1059.0,1.3,10.5,-2.4,2455.7993,83.458725,0,2461.3740393331136,0.2418,81.458725
241900,1057.75,1.3,10.5,-2.4,2455.1697,83.45442,0,2460.7536053998024,0.2419,81.45442
242000,1055.75,1.3,10.5,-2.4,2454.5388,83.45008,0,2460.1321248598224,0.242,81.45008
242100,1055.75,1.3,10.5,-2.4,2453.907,83.44572,0,2459.5096123738404,0.2421,81.44572
242200,1056.75,1.3,10.5,-2.4,2453.274,83.44133,0,2458.8860511364564,0.2422,81.44133
242300,1057.75,1.3,10.5,-2.4,2452.64,83.43691,0,2458.261446022811,0.2423,81.43691
242400,1059.25,1.3,10.5,-2.4,2452.0046,83.432465,0,2457.63576142053,0.2424,81.432465
242500,1059.0,1.3,10.5,-2.4,2451.3684,83.42799,0,2457.009025278477,0.2425,81.42799
242600,1059.75,1.3,10.5,-2.4,2450.731,83.42349,0,2456.3812227506296,0.2426,81.42349
242700,1060.75,1.3,10.5,-2.4,2450.0925,83.41896,0,2455.752350475567,0.2427,81.41896
242800,1059.25,1.3,10.5,-2.4,2449.4526,83.414406,0,2455.12237542801,0.2428,81.414406
242900,1060.25,1.3,10.5,-2.4,2448.812,83.40981,0,2454.491337885209,0.2429,81.40981
243000,1060.25,1.3,10.5,-2.4,2448.17,83.4052,0,2453.8592040966882,0.243,81.4052
243100,1059.25,1.3,10.5,-2.4,2447.5269,83.40055,0,2453.225973687019,0.2431,81.40055
243200,1060.25,1.3,10.5,-2.4,2446.8823,83.39588,0,2452.5916063183176,0.2432,81.39588
243300,1060.75,1.3,10.5,-2.4,2446.237,83.391174,0,2451.9561456864863,0.2433,81.391174
243400,1060.75,1.3,10.5,-2.4,2445.5903,83.386444,0,2451.3195611178376,0.2434,81.386444
243500,1061.75,1.3,10.5,-2.4,2444.9424,83.381676,0,2450.6818450060537,0.2435,81.381676
243600,1061.25,1.3,10.5,-2.4,2444.2935,83.376884,0,2450.0430105054484,0.2436,81.376884
243700,1062.75,1.3,10.5,-2.4,2443.6433,83.37206,0,2449.4030394549036,0.2437,81.37206
243800,1062.25,1.3,10.5,-2.4,2442.9917,83.36721,0,2448.7619055094137,0.2438,81.36721
243900,1063.25,1.3,10.5,-2.4,2442.339,83.36233,0,2448.1196149584725,0.2439,81.36233
244000,1062.75,1.3,10.5,-2.4,2441.6853,83.35741,0,2447.476183462625,0.244,81.35741
244100,1062.5,1.3,10.5,-2.4,2441.0303,83.35246,0,2446.831595116363,0.2441,81.35246
244200,1063.75,1.3,10.5,-2.4,2440.374,83.34749,0,2446.185835604727,0.2442,81.34749
244300,1064.75,1.3,10.5,-2.4,2439.7166,83.34248,0,2445.5389120442546,0.2443,81.34248
244400,1065.75,1.3,10.5,-2.4,2439.0576,83.33744,0,2444.8907808398294,0.2444,81.33744
244500,1068.25,1.3,10.5,-2.4,2438.3977,83.332375,0,2444.2414727558466,0.2445,81.332375
244600,1067.75,1.3,10.5,-2.4,2437.7366,83.32727,0,2443.5909854802617,0.2446,81.32727
244700,1067.25,1.3,10.5,-2.4,2437.074,83.322136,0,2442.9392869322355,0.2447,81.322136
244800,1067.25,1.3,10.5,-2.4,2436.4102,83.31697,0,2442.2863782390123,0.2448,81.31697
244900,1067.25,1.3,10.5,-2.4,2435.745,83.311775,0,2441.6322404151115,0.2449,81.311775
245000,1068.25,1.3,10.5,-2.4,2435.0789,83.30654,0,2440.9769063736003,0.245,81.30654
245100,1066.75,1.3,10.5,-2.4,2434.4111,83.301285,0,2440.32032573624,0.2451,81.301285
245200,1067.75,1.3,10.5,-2.4,2433.7424,83.29598,0,2439.6625331626165,0.2452,81.29598
245300,1068.25,1.3,10.5,-2.4,2433.0723,83.29066,0,2439.003509846355,0.2453,81.29066
245400,1067.75,1.2,10.5,-2.4,2432.4006,83.28529,0,2438.34321886172,0.2454,81.28529
245500,1065.75,1.2,10.5,-2.4,2431.728,83.2799,0,2437.6816969755478,0.2455,81.2799
245600,1065.75,1.2,10.5,-2.4,2431.054,83.274475,0,2437.018927277993,0.2456,81.274475
245700,1064.75,1.2,10.5,-2.4,2430.3784,83.26901,0,2436.354874550194,0.2457,81.26901
245800,1065.75,1.2,10.5,-2.4,2429.7017,83.26352,0,2435.6895570951747,0.2458,81.26352
245900,1064.75,1.2,10.5,-2.4,2429.0237,83.25799,0,2435.022971385657,0.2459,81.25799
246000,1064.75,1.2,10.5,-2.4,2428.3442,83.252426,0,2434.3550942470915,0.246,81.252426
246100,1064.75,1.2,10.5,-2.4,2427.6636,83.246826,0,2433.6859448223827,0.2461,81.246826
246200,1066.25,1.2,10.5,-2.4,2426.9814,83.241196,0,2433.0154903401444,0.2462,81.241196
246300,1067.25,1.2,10.5,-2.4,2426.2979,83.235535,0,2432.34373130613,0.2463,81.235535
246400,1066.25,1.2,10.5,-2.4,2425.613,83.22983,0,2431.670658175517,0.2464,81.22983
246500,1066.25,1.2,10.5,-2.4,2424.927,83.2241,0,2430.996292357965,0.2465,81.2241
246600,1066.25,1.2,10.5,-2.4,2424.2393,83.21832,0,2430.3205931221687,0.2466,81.21832
246700,1066.25,1.2,10.5,-2.4,2423.5505,83.21252,0,2429.643583809952,0.2467,81.21252
246800,1066.25,1.2,10.5,-2.4,2422.86,83.20668,0,2428.9652254289567,0.2468,81.20668
246900,1066.25,1.2,10.5,-2.4,2422.1685,83.2008,0,2428.285552886061,0.2469,81.2008
247000,1065.75,1.2,10.5,-2.4,2421.4753,83.194885,0,2427.604527597455,0.247,81.194885
247100,1064.25,1.2,10.5,-2.4,2420.7808,83.188934,0,2426.92215483771,0.2471,81.188934
247200,1063.25,1.2,10.5,-2.4,2420.0847,83.18295,0,2426.2384093539395,0.2472,81.18295
247300,1063.5,1.2,10.5,-2.4,2419.3875,83.17693,0,2425.5533184185456,0.2473,81.17693
247400,1063.25,1.2,10.5,-2.4,2418.6887,83.170876,0,2424.866856576691,0.2474,81.170876
247500,1063.0,1.2,10.5,-2.4,2417.9885,83.16478,0,2424.179020919022,0.2475,81.16478
247600,1062.75,1.2,10.5,-2.4,2417.2869,83.158646,0,2423.4898088271198,0.2476,81.158646
247700,1063.25,1.2,10.5,-2.4,2416.5837,83.15248,0,2422.7991979444078,0.2477,81.15248
247800,1062.25,1.2,10.5,-2.4,2415.8792,83.14627,0,2422.107198149967,0.2478,81.14627
247900,1062.5,1.2,10.5,-2.4,2415.173,83.14003,0,2421.4137783349706,0.2479,81.14003
248000,1062.75,1.2,10.5,-2.4,2414.4658,83.13375,0,2420.7189805014737,0.248,81.13375
248100,1066.25,1.2,10.5,-2.4,2413.7568,83.12743,0,2420.0227624513263,0.2481,81.12743
248200,1066.25,1.2,10.5,-2.4,2413.0464,83.12108,0,2419.3251262061935,0.2482,81.12108
248300,1065.25,1.2,10.5,-2.4,2412.3345,83.114685,0,2418.6260635855742,0.2483,81.114685
248400,1066.25,1.2,10.5,-2.4,2411.621,83.10825,0,2417.9255572270167,0.2484,81.10825
248500,1064.75,1.2,10.5,-2.4,2410.9062,83.10178,0,2417.223621504315,0.2485,81.10178
248600,1066.25,1.2,10.5,-2.4,2410.19,83.09527,0,2416.5202593538834,0.2486,81.09527
248700,1066.0,1.2,10.5,-2.4,2409.4722,83.08872,0,2415.815453418495,0.2487,81.08872
248800,1065.75,1.2,10.5,-2.4,2408.7527,83.08214,0,2415.1091780766455,0.2488,81.08214
248900,1064.25,1.2,10.5,-2.4,2408.0317,83.07551,0,2414.401430268981,0.2489,81.07551
249000,1062.75,1.2,10.5,-2.4,2407.3093,83.06885,0,2413.692217242083,0.249,81.06885
249100,1063.25,1.2,10.5,-2.4,2406.5854,83.06214,0,2412.981535517875,0.2491,81.06214
249200,1064.25,1.2,10.5,-2.4,2405.8599,83.0554,0,2412.2693719660874,0.2492,81.0554
249300,1065.25,1.2,10.5,-2.4,2405.1328,83.048615,0,2411.555714769479,0.2493,81.048615
249400,1067.25,1.2,10.5,-2.4,2404.4043,83.041794,0,2410.840573292531,0.2494,81.041794
249500,1067.0,1.2,10.5,-2.4,2403.6743,83.03493,0,2410.123945963278,0.2495,81.03493
249600,1066.25,1.2,10.5,-2.4,2402.9426,83.02802,0,2409.4058113669503,0.2496,81.02802
249700,1066.25,1.2,10.5,-2.4,2402.2092,83.02108,0,2408.6861502302554,0.2497,81.02108
249800,1066.5,1.2,10.5,-2.4,2401.4744,83.01409,0,2407.96497520723,0.2498,81.01409
249900,1067.25,1.2,10.5,-2.4,2400.738,83.007065,0,2407.2422776865074,0.2499,81.007065
250000,1067.25,1.2,10.5,-2.4,2400.0,83.0,0,2406.518049917857,0.25,81.0
250100,1067.5,1.2,10.5,-2.4,2399.2605,82.99289,0,2405.7922949260715,0.2501,80.99289
250200,1067.75,1.2,10.5,-2.4,2398.5193,82.98574,0,2405.064995433464,0.2502,80.98574
250300,1067.25,1.2,10.5,-2.4,2397.7764,82.97855,0,2404.3361358901175,0.2503,80.97855
250400,1065.25,1.2,10.5,-2.4,2397.0322,82.97132,0,2403.6057423011057,0.2504,80.97132
250500,1065.25,1.2,10.5,-2.4,2396.2864,82.96405,0,2402.873808070995,0.2505,80.96405
250600,1065.75,1.2,10.5,-2.4,2395.5388,82.95674,0,2402.1403072638955,0.2506,80.95674
250700,1065.75,1.2,10.5,-2.4,2394.7898,82.94939,0,2401.405256537506,0.2507,80.94939
250800,1066.25,1.2,10.5,-2.4,2394.0393,82.94199,0,2400.6686608837554,0.2508,80.94199
250900,1066.75,1.2,10.5,-2.4,2393.2874,82.934555,0,2399.93053479538,0.2509,80.934555
251000,1065.25,1.2,10.5,-2.4,2392.5337,82.92708,0,2399.190851315842,0.251,80.92708
251100,1064.25,1.2,10.5,-2.4,2391.7788,82.91956,0,2398.4496461842577,0.2511,80.91956
251200,1065.25,1.2,10.5,-2.4,2391.0222,82.91201,0,2397.7069015658317,0.2512,80.91201
251300,1065.0,1.2,10.5,-2.4,2390.2642,82.90442,0,2396.962631409249,0.2513,80.90442
251400,1065.25,1.2,10.5,-2.4,2389.5044,82.89678,0,2396.2168082683243,0.2514,80.89678
251500,1066.75,1.2,10.5,-2.4,2388.7434,82.88911,0,2395.469467441492,0.2515,80.88911
251600,1066.75,1.2,10.5,-2.4,2387.981,82.88139,0,2394.720620697343,0.2516,80.88139
251700,1066.75,1.2,10.5,-2.4,2387.217,82.873634,0,2393.9702586276085,0.2517,80.873634
251800,1065.75,1.2,10.5,-2.4,2386.4517,82.86584,0,2393.2184027648473,0.2518,80.86584
251900,1066.0,1.2,10.5,-2.4,2385.6846,82.858,0,2392.4650224883626,0.2519,80.858
252000,1065.75,1.2,10.5,-2.4,2384.9163,82.85013,0,2391.7101502395262,0.252,80.85013
252100,1066.75,1.2,10.5,-2.4,2384.1467,82.84222,0,2390.953805215574,0.2521,80.84222
252200,1066.75,1.2,10.5,-2.4,2383.3755,82.83427,0,2390.195974694017,0.2522,80.83427
252300,1067.0,1.2,10.5,-2.4,2382.6028,82.82627,0,2389.4366572246154,0.2523,80.82627
252400,1066.75,1.2,10.5,-2.4,2381.8289,82.81824,0,2388.675881502154,0.2524,80.81824
252500,1066.75,1.2,10.5,-2.4,2381.0535,82.810165,0,2387.9136433519384,0.2525,80.810165
252600,1066.75,1.2,10.5,-2.4,2380.2769,82.802055,0,2387.1499690167443,0.2526,80.802055
252700,1066.5,1.2,10.5,-2.4,2379.4985,82.79391,0,2386.3848221150697,0.2527,80.79391
252800,1065.75,1.2,10.5,-2.4,2378.719,82.78572,0,2385.618239903563,0.2528,80.78572
252900,1066.75,1.2,10.5,-2.4,2377.9382,82.7775,0,2384.8502359132067,0.2529,80.7775
253000,1068.75,1.2,10.5,-2.4,2377.156,82.769226,0,2384.0808123218862,0.253,80.769226
253100,1067.75,1.3,10.5,-2.4,2376.3723,82.760925,0,2383.3099610896975,0.2531,80.760925
253200,1068.75,1.3,10.5,-2.4,2375.5874,82.75258,0,2382.5377049807275,0.2532,80.75258
253300,1069.25,1.3,10.5,-2.4,2374.801,82.744194,0,2381.764034482655,0.2533,80.744194
253400,1069.25,1.3,10.5,-2.4,2374.0134,82.73578,0,2380.9889710343896,0.2534,80.73578
253500,1068.25,1.3,10.5,-2.4,2373.2246,82.72732,0,2380.2125339309505,0.2535,80.72732
253600,1068.25,1.3,10.5,-2.4,2372.4343,82.71882,0,2379.4347105378556,0.2536,80.71882
253700,1069.25,1.3,10.5,-2.4,2371.6428,82.71029,0,2378.6555194840703,0.2537,80.71029
253800,1068.75,1.3,10.5,-2.4,2370.8499,82.70171,0,2377.8749575356633,0.2538,80.70171
253900,1067.75,1.3,10.5,-2.4,2370.056,82.6931,0,2377.093061782097,0.2539,80.6931
254000,1068.75,1.3,10.5,-2.4,2369.2605,82.684456,0,2376.309805603887,0.254,80.684456
254100,1067.25,1.3,10.5,-2.4,2368.4639,82.675766,0,2375.5252150434985,0.2541,80.675766
254200,1067.5,1.3,10.5,-2.4,2367.6658,82.66704,0,2374.7392735391486,0.2542,80.66704
254300,1067.25,1.3,11.5,-2.4,2366.8667,82.65828,0,2373.952016185234,0.2543,80.65828
254400,1065.75,1.3,11.5,-2.4,2366.0662,82.649475,0,2373.1634345667103,0.2544,80.649475
254500,1066.25,1.3,11.5,-2.4,2365.2646,82.64064,0,2372.3735511100394,0.2545,80.64064
254600,1065.25,1.3,11.5,-2.4,2364.4617,82.63176,0,2371.5823659990356,0.2546,80.63176
254700,1064.25,1.3,11.5,-2.4,2363.6577,82.62285,0,2370.789899399132,0.2547,80.62285
254800,1065.25,1.3,11.5,-2.4,2362.8523,82.6139,0,2369.9961394592187,0.2548,80.6139
254900,1065.5,1.3,11.5,-2.4,2362.046,82.60491,0,2369.201125513297,0.2549,80.60491
255000,1065.5,1.3,11.5,-2.4,2361.238,82.59589,0,2368.4048129619673,0.255,80.59589
255100,1065.75,1.3,11.5,-2.4,2360.4292,82.58682,0,2367.6072516657705,0.2551,80.58682
255200,1065.25,1.3,11.5,-2.4,2359.6191,82.57773,0,2366.8084364991937,0.2552,80.57773
255300,1064.75,1.3,11.5,-2.4,2358.8079,82.56859,0,2366.0083828492748,0.2553,80.56859
255400,1065.25,1.3,11.5,-2.4,2357.9954,82.55942,0,2365.2070845643475,0.2554,80.55942
255500,1065.0,1.3,11.5,-2.4,2357.182,82.55021,0,2364.404576107913,0.2555,80.55021
255600,1064.75,1.3,11.5,-2.4,2356.3672,82.54096,0,2363.6008384971215,0.2556,80.54096
255700,1064.75,1.3,11.5,-2.4,2355.5513,82.53168,0,2362.7958846474094,0.2557,80.53168
255800,1064.75,1.3,11.5,-2.4,2354.7341,82.52236,0,2361.9897061826687,0.2558,80.52236
255900,1064.5,1.3,11.5,-2.4,2353.916,82.51301,0,2361.182335564402,0.2559,80.51301
256000,1064.75,1.3,11.5,-2.4,2353.097,82.50361,0,2360.373802007962,0.256,80.50361
256100,1063.75,1.3,11.5,-2.4,2352.2766,82.49419,0,2359.5640818071656,0.2561,80.49419
256200,1064.0,1.3,11.5,-2.4,2351.455,82.48472,0,2358.753173626449,0.2562,80.48472
256300,1061.75,1.3,11.5,-2.4,2350.6326,82.47522,0,2357.9411162638044,0.2563,80.47522
256400,1061.5,1.3,11.5,-2.4,2349.809,82.46568,0,2357.127904637424,0.2564,80.46568
256500,1061.25,1.3,11.5,-2.4,2348.9844,82.45611,0,2356.3135541736815,0.2565,80.45611
256600,1059.75,1.3,11.5,-2.4,2348.1584,82.4465,0,2355.4980387563137,0.2566,80.4465
